forecast_date,location_abbr,location_name,n_sites,total_site_pop,avg_sampling_freq,max_sampling_freq,avg_latency,min_latency,avg_lab_changes,min_data_variability,avg_data_variability,prop_below_LOD,state_pop,pop_coverage
2024-11-04,BB,Brandenburg,4,376325,0.262987012987013,0.2857142857142857,12,12,0,0.08981617824069332,0.13031060486842838,0,2573135,0.14625155695289987
2024-11-11,BB,Brandenburg,4,376325,0.26289915966386557,0.2857142857142857,15.25,14,0,0.09231806353838402,0.12616015428674943,0,2573135,0.14625155695289987
2024-11-18,BB,Brandenburg,4,376325,0.2532467532467532,0.2727272727272727,12,12,0,0.08883373361968919,0.11629575008270925,0,2573135,0.14625155695289987
2024-11-25,BB,Brandenburg,4,376325,0.2532467532467532,0.2727272727272727,12,12,0,0.05455897310222547,0.10567010437528118,0,2573135,0.14625155695289987
2024-12-02,BB,Brandenburg,4,376325,0.2529220779220779,0.2727272727272727,13.75,12,0,0.05513659304774583,0.10013630790080763,0,2573135,0.14625155695289987
2024-12-09,BB,Brandenburg,4,376325,0.2564935064935065,0.2727272727272727,12,12,0,0.06055089165447744,0.09425474403559342,0,2573135,0.14625155695289987
2024-12-16,BB,Brandenburg,4,376325,0.2646551724137931,0.2714285714285714,19,19,0,0.05967911196736197,0.0917201803987378,0,2573135,0.14625155695289987
2024-12-23,BB,Brandenburg,4,376325,0.2672709235209235,0.2727272727272727,12,12,0,0.045538551418853136,0.08418643486245862,0,2573135,0.14625155695289987
2024-12-30,BB,Brandenburg,4,376325,0.2846153846153846,0.2923076923076923,19,19,0,0.04569833979653018,0.08541242023659798,0,2573135,0.14625155695289987
2025-01-06,BB,Brandenburg,4,376325,0.2777777777777778,0.2857142857142857,26,26,0,0.04602810345750101,0.08755022308117505,0,2573135,0.14625155695289987
2025-01-13,BB,Brandenburg,4,376325,0.28125,0.2857142857142857,33,33,0,0.04838897083852954,0.09152676363030791,0,2573135,0.14625155695289987
2025-01-20,BB,Brandenburg,4,376325,0.28061224489795916,0.2857142857142857,40,40,0,0.048635523370031394,0.08338250204681821,0,2573135,0.14625155695289987
2025-01-27,BB,Brandenburg,4,376325,0.20833333333333334,0.20833333333333334,12,12,0,0.07392548180553613,0.0929335798764537,0,2573135,0.14625155695289987
2025-02-03,BB,Brandenburg,4,376325,0.2077922077922078,0.2077922077922078,12,12,0,0.08938897519125583,0.11015551228909655,0,2573135,0.14625155695289987
2025-02-10,BB,Brandenburg,4,376325,0.2077922077922078,0.2077922077922078,12,12,0,0.10649328873877739,0.12662975536806897,0,2573135,0.14625155695289987
2025-02-17,BB,Brandenburg,4,376325,0.2077922077922078,0.2077922077922078,12,12,0,0.12193008561202104,0.14760034295764513,0,2573135,0.14625155695289987
2025-02-24,BB,Brandenburg,4,376325,0.2077922077922078,0.2077922077922078,12,12,0,0.13071320021238567,0.18052307845536553,0,2573135,0.14625155695289987
2025-03-03,BB,Brandenburg,4,376325,0.20454545454545456,0.2077922077922078,12,12,0,0.11222496610127794,0.18431645202999977,0,2573135,0.14625155695289987
2025-03-10,BB,Brandenburg,4,376325,0.2077922077922078,0.2077922077922078,12,12,0,0.10310561149420314,0.18709470713395623,0,2573135,0.14625155695289987
2025-03-17,BB,Brandenburg,4,376325,0.20584415584415586,0.2077922077922078,12.5,12,0,0.09636486691222346,0.17121838746746054,0,2573135,0.14625155695289987
2025-03-24,BB,Brandenburg,4,376325,0.30214665653495437,0.30357142857142855,14.25,12,0,0.08378247782436063,0.1828818597014098,0.015384615384615385,2573135,0.14625155695289987
2025-03-31,BB,Brandenburg,4,376325,0.2857142857142857,0.30158730158730157,12,12,0,0.09354416710182659,0.21096681130219827,0.027777777777777776,2573135,0.14625155695289987
2025-04-07,BB,Brandenburg,4,376325,0.2857142857142857,0.3,12,12,0,0.10426559306396023,0.21857535737295178,0.025,2573135,0.14625155695289987
2025-04-14,BB,Brandenburg,4,376325,0.2857142857142857,0.2987012987012987,12,12,0,0.1127603139814855,0.23229022345313807,0.022727272727272728,2573135,0.14625155695289987
2025-04-21,BB,Brandenburg,4,376325,0.2857142857142857,0.2987012987012987,12,12,0,0.12355571548653986,0.2566577397080447,0.03409090909090909,2573135,0.14625155695289987
2025-04-28,BB,Brandenburg,4,376325,0.2857142857142857,0.3,19,19,0,0.12440959613175435,0.2618398509944055,0.0375,2573135,0.14625155695289987
2025-05-05,BB,Brandenburg,4,376325,0.2727272727272727,0.2857142857142857,12,12,0,0.11895226065864153,0.2682629666158303,0.03571428571428571,2573135,0.14625155695289987
2025-05-12,BB,Brandenburg,4,376325,0.26666666666666666,0.28,14,14,0,0.1432862412677245,0.2779844484307788,0.0375,2573135,0.14625155695289987
2025-05-19,BB,Brandenburg,4,376325,0.2589712918660287,0.27631578947368424,12.75,12,1,0.16109801210976218,0.294345454365332,0.0379746835443038,2573135,0.14625155695289987
2025-05-26,BB,Brandenburg,4,376325,0.2589712918660287,0.27631578947368424,12.75,12,1,0.15953485759317107,0.28870457560147816,0.0379746835443038,2573135,0.14625155695289987
2025-06-02,BB,Brandenburg,4,376325,0.27159862633122395,0.27631578947368424,12.75,12,1,0.1395664833543651,0.30514573501571596,0.0379746835443038,2573135,0.14625155695289987
2025-06-09,BB,Brandenburg,4,376325,0.2765196078431373,0.28,14,14,1,0.1290252113204391,0.2933597104682095,0.024691358024691357,2573135,0.14625155695289987
2025-06-16,BB,Brandenburg,4,376325,0.2730263157894737,0.27631578947368424,13,13,1,0.12728350368531308,0.280670855955043,0.012048192771084338,2573135,0.14625155695289987
2025-06-23,BB,Brandenburg,4,376325,0.27212918660287083,0.27631578947368424,12.75,12,1,0.1136804233985631,0.2690463741774378,0.012048192771084338,2573135,0.14625155695289987
2025-06-30,BB,Brandenburg,4,376325,0.27075569358178053,0.2753623188405797,19.75,19,1,0.11805248528520432,0.27174620827272333,0.013333333333333334,2573135,0.14625155695289987
2024-07-08,BE,Berlin,3,3736494,0.26126126126126126,0.2702702702702703,15,15,0,0.15352370152873135,0.18180614613386997,0,3755251,0.9950051274868178
2024-07-15,BE,Berlin,3,3736494,0.26164736164736163,0.2714285714285714,16.333333333333332,15,0,0.15815151194096694,0.18936289461811792,0,3755251,0.9950051274868178
2024-07-22,BE,Berlin,3,3736494,0.2751608751608752,0.28378378378378377,16.333333333333332,15,0,0.1612982336572079,0.19424347343553347,0,3755251,0.9950051274868178
2024-07-29,BE,Berlin,3,3736494,0.26576576576576577,0.28378378378378377,15,15,0,0.15237439925194726,0.18897228128977908,0,3755251,0.9950051274868178
2024-08-05,BE,Berlin,3,3736494,0.2601626016260163,0.2804878048780488,8,8,0,0.15087066949359934,0.17987610844755628,0,3755251,0.9950051274868178
2024-08-12,BE,Berlin,3,3736494,0.2577777777777778,0.28,15,15,0,0.12330245323874409,0.1560295064127878,0,3755251,0.9950051274868178
2024-08-19,BE,Berlin,3,3736494,0.26126126126126126,0.28378378378378377,15,15,0,0.11592908953538264,0.12469075600110421,0,3755251,0.9950051274868178
2024-08-26,BE,Berlin,3,3736494,0.2608751608751609,0.28378378378378377,16.333333333333332,15,0,0.08885534212175272,0.10697362307357322,0,3755251,0.9950051274868178
2024-09-02,BE,Berlin,3,3736494,0.2761904761904762,0.3,15,15,0,0.06832511257656132,0.07786027391779864,0,3755251,0.9950051274868178
2024-09-09,BE,Berlin,3,3736494,0.2747747747747748,0.2972972972972973,15,15,0,0.05680224150227331,0.06887627049321138,0,3755251,0.9950051274868178
2024-09-16,BE,Berlin,3,3736494,0.2747747747747748,0.2972972972972973,15,15,0,0.04977188740220848,0.06075321114745575,0,3755251,0.9950051274868178
2024-09-23,BE,Berlin,3,3736494,0.2687911792389404,0.28378378378378377,17.333333333333332,15,0,0.03194711818106798,0.05394392816767432,0,3755251,0.9950051274868178
2024-09-30,BE,Berlin,3,3736494,0.2644444444444444,0.29333333333333333,15,15,0,0.028858797570853103,0.052080749316224556,0,3755251,0.9950051274868178
2024-10-07,BE,Berlin,3,3736494,0.27014157014157014,0.28378378378378377,15,15,0,0.02779064998971343,0.051996644696040074,0,3755251,0.9950051274868178
2024-10-14,BE,Berlin,3,3736494,0.27014157014157014,0.28378378378378377,16,15,0,0.026763736865509532,0.05022563800062849,0,3755251,0.9950051274868178
2024-10-21,BE,Berlin,3,3736494,0.2749034749034749,0.28378378378378377,15,15,0,0.029651965100367488,0.04315412903216705,0,3755251,0.9950051274868178
2024-10-28,BE,Berlin,3,3736494,0.2702702702702703,0.28378378378378377,15,15,0,0.030111098555187638,0.04626267160149896,0,3755251,0.9950051274868178
2024-11-04,BE,Berlin,3,3736494,0.2702702702702703,0.28378378378378377,15,15,0,0.03054465197006539,0.04393986951872981,0,3755251,0.9950051274868178
2024-11-11,BE,Berlin,3,3736494,0.27434257285003555,0.2857142857142857,22,22,0,0.032199022700708735,0.04236437599012277,0,3755251,0.9950051274868178
2024-11-18,BE,Berlin,3,3736494,0.26576576576576577,0.2702702702702703,15,15,0,0.035934508601041214,0.04294074129376706,0,3755251,0.9950051274868178
2024-11-25,BE,Berlin,3,3736494,0.2731245923026745,0.273972602739726,15,15,0,0.032249433873697164,0.040811390833838494,0,3755251,0.9950051274868178
2024-12-02,BE,Berlin,3,3736494,0.2848306728903744,0.29850746268656714,15,15,0,0.027582090444819077,0.04309201420735087,0,3755251,0.9950051274868178
2024-12-09,BE,Berlin,3,3736494,0.2850796001480933,0.2972972972972973,15,15,0,0.033584248775710805,0.050117783380639255,0,3755251,0.9950051274868178
2024-12-16,BE,Berlin,3,3736494,0.28416988416988415,0.2972972972972973,16.333333333333332,15,0,0.033888540265053176,0.05136587058668768,0,3755251,0.9950051274868178
2024-12-23,BE,Berlin,3,3736494,0.2785388127853881,0.3013698630136986,15,15,0,0.03615105978722043,0.05237531257782167,0,3755251,0.9950051274868178
2024-12-30,BE,Berlin,3,3736494,0.2696078431372549,0.29411764705882354,22,22,0,0.03778083159769951,0.053975770595922984,0,3755251,0.9950051274868178
2025-01-06,BE,Berlin,3,3736494,0.2777777777777778,0.3,29,29,0,0.03938515990980636,0.054727871134769394,0,3755251,0.9950051274868178
2025-01-13,BE,Berlin,3,3736494,0.27672955974842767,0.3018867924528302,36,36,0,0.03982760553954994,0.05508882058162665,0,3755251,0.9950051274868178
2025-01-20,BE,Berlin,3,3736494,0.2753623188405797,0.30434782608695654,43,43,0,0.042651582396520026,0.058133254420863416,0,3755251,0.9950051274868178
2025-01-27,BE,Berlin,3,3736494,0.2787301587301587,0.3,15,15,0,0.059021058036787866,0.06998961406794048,0,3755251,0.9950051274868178
2025-02-03,BE,Berlin,3,3736494,0.2792792792792793,0.2972972972972973,15,15,0,0.06898087185628346,0.08179828269165215,0,3755251,0.9950051274868178
2025-02-10,BE,Berlin,3,3736494,0.27983539094650206,0.2962962962962963,8,8,0,0.08737937420466944,0.10134899379862385,0,3755251,0.9950051274868178
2025-02-17,BE,Berlin,3,3736494,0.27555555555555555,0.29333333333333333,15,15,0,0.08728499300685152,0.10279903662496917,0,3755251,0.9950051274868178
2025-02-24,BE,Berlin,3,3736494,0.2792792792792793,0.2972972972972973,15,15,0,0.10391023050505249,0.11625031901823987,0,3755251,0.9950051274868178
2025-03-03,BE,Berlin,3,3736494,0.28416988416988415,0.2972972972972973,15,15,0,0.1101277565831473,0.1236993105277068,0,3755251,0.9950051274868178
2025-03-10,BE,Berlin,3,3736494,0.2843247287691732,0.2962962962962963,8,8,0,0.1331934968955894,0.14087871482286624,0,3755251,0.9950051274868178
2025-03-17,BE,Berlin,3,3736494,0.28378378378378377,0.2972972972972973,15,15,0,0.12313235427326476,0.13441321557617217,0,3755251,0.9950051274868178
2025-03-24,BE,Berlin,3,3736494,0.2876712328767123,0.3013698630136986,15,15,0,0.10656414933588293,0.12404920654558503,0,3755251,0.9950051274868178
2025-03-31,BE,Berlin,3,3736494,0.28893178893178895,0.2972972972972973,15,15,0,0.10646330682381894,0.11910479988206725,0,3755251,0.9950051274868178
2025-04-07,BE,Berlin,3,3736494,0.2882882882882883,0.2972972972972973,15,15,0,0.09820275964238552,0.10940845791017793,0,3755251,0.9950051274868178
2025-04-14,BE,Berlin,3,3736494,0.2882882882882883,0.2972972972972973,15,15,0,0.0894403008428323,0.105014159877365,0,3755251,0.9950051274868178
2025-04-21,BE,Berlin,3,3736494,0.2882882882882883,0.2972972972972973,15,15,0,0.08177943503469502,0.09435136015082483,0,3755251,0.9950051274868178
2025-04-28,BE,Berlin,3,3736494,0.2792792792792793,0.2972972972972973,15,15,0,0.07177913986975051,0.07747916611154626,0,3755251,0.9950051274868178
2025-05-05,BE,Berlin,3,3736494,0.29047619047619044,0.3142857142857143,19,19,0,0.051907190657109685,0.06907985148065586,0,3755251,0.9950051274868178
2025-05-12,BE,Berlin,3,3736494,0.2796653796653797,0.2972972972972973,15,15,0,0.06365694415558285,0.0797680288165641,0,3755251,0.9950051274868178
2025-05-19,BE,Berlin,3,3736494,0.28442728442728443,0.2972972972972973,15,15,0,0.0718667033710991,0.07940383172054652,0,3755251,0.9950051274868178
2025-05-26,BE,Berlin,3,3736494,0.28378378378378377,0.2972972972972973,15,15,0,0.06337184020278387,0.07705856199809252,0,3755251,0.9950051274868178
2025-06-02,BE,Berlin,3,3736494,0.28378378378378377,0.2972972972972973,15,15,0,0.06900693101314097,0.08201861002200374,0,3755251,0.9950051274868178
2025-06-09,BE,Berlin,3,3736494,0.28442728442728443,0.2972972972972973,16.333333333333332,15,0,0.08334951360875632,0.089835332241292,0,3755251,0.9950051274868178
2025-06-16,BE,Berlin,3,3736494,0.2792792792792793,0.2972972972972973,15,15,0,0.09904608360757905,0.10418306514494327,0,3755251,0.9950051274868178
2025-06-23,BE,Berlin,3,3736494,0.28638497652582157,0.30985915492957744,18,18,0,0.1035904777797822,0.10702675221512871,0,3755251,0.9950051274868178
2025-06-30,BE,Berlin,3,3736494,0.2864583333333333,0.3125,25,25,0,0.1065649051836096,0.10957963660564768,0,3755251,0.9950051274868178
2024-07-01,BW,Baden-Württemberg,17,2454284,0.2856195301086942,0.3026315789473684,13.117647058823529,12,0,0.1700449190402873,0.34890341333523817,0,11280257,0.21757341166961
2024-07-08,BW,Baden-Württemberg,17,2454284,0.2845022302803666,0.30985915492957744,13.058823529411764,12,0,0.17199444057416374,0.3653806413663811,0,11280257,0.21757341166961
2024-07-15,BW,Baden-Württemberg,17,2454284,0.2842780748663101,0.2987012987012987,12.235294117647058,12,0,0.16706642707417116,0.35977682264271216,0,11280257,0.21757341166961
2024-07-22,BW,Baden-Württemberg,17,2454284,0.2844155844155844,0.2987012987012987,12.823529411764707,12,0,0.17010003513456093,0.3880418162925091,0,11280257,0.21757341166961
2024-07-29,BW,Baden-Württemberg,17,2454284,0.2850699698725484,0.3013698630136986,13.764705882352942,12,0,0.16624735672679858,0.39810096674239076,0,11280257,0.21757341166961
2024-08-05,BW,Baden-Württemberg,17,2454284,0.2933880992633422,0.3055555555555556,14.705882352941178,12,0,0.14548761056375248,0.4044300988342423,0,11280257,0.21757341166961
2024-08-12,BW,Baden-Württemberg,17,2454284,0.28306595365418896,0.2987012987012987,12.117647058823529,12,0,0.1522661989714214,0.4015711799277262,0,11280257,0.21757341166961
2024-08-19,BW,Baden-Württemberg,17,2454284,0.2855301561183914,0.3,12.411764705882353,12,0,0.11643031725984654,0.40383616200999023,0,11280257,0.21757341166961
2024-08-26,BW,Baden-Württemberg,17,2454284,0.28681677799324856,0.3055555555555556,12.823529411764707,12,0,0.09316064577585197,0.4197635785672639,0,11280257,0.21757341166961
2024-09-02,BW,Baden-Württemberg,17,2454284,0.2883456412868177,0.2987012987012987,13.647058823529411,12,0,0.09691120052469501,0.43309745849409836,0,11280257,0.21757341166961
2024-09-09,BW,Baden-Württemberg,17,2454284,0.2887191240132416,0.2987012987012987,13.235294117647058,12,0,0.0826850978740354,0.44388298067681264,0,11280257,0.21757341166961
2024-09-16,BW,Baden-Württemberg,17,2454284,0.2866552728317434,0.3076923076923077,15.941176470588236,12,0,0.08032944609985102,0.4609195522778569,0,11280257,0.21757341166961
2024-09-23,BW,Baden-Württemberg,17,2454284,0.28804629960092143,0.2987012987012987,15.058823529411764,12,0,0.07778218446228467,0.4543960580172385,0,11280257,0.21757341166961
2024-09-30,BW,Baden-Württemberg,16,1854284,0.2930216165413534,0.3026315789473684,12.4375,12,0,0.0820735072653902,0.46615745469453734,0,11280257,0.16438313417859185
2024-10-07,BW,Baden-Württemberg,17,2454284,0.29790641277619967,0.3181818181818182,14.117647058823529,12,0,0.09430671693006652,0.46586753830706035,0,11280257,0.21757341166961
2024-10-14,BW,Baden-Württemberg,17,2454284,0.29306943830163645,0.3026315789473684,13.235294117647058,13,0,0.0953170984654348,0.4572812739737842,0,11280257,0.21757341166961
2024-10-21,BW,Baden-Württemberg,17,2454284,0.28727272727272724,0.2987012987012987,12.235294117647058,12,0,0.13741460460858798,0.44910203350753813,0,11280257,0.21757341166961
2024-10-28,BW,Baden-Württemberg,17,2454284,0.2882416603004838,0.2987012987012987,12.941176470588236,12,0,0.13148365593329953,0.4412175923451067,0.5456989247311828,11280257,0.21757341166961
2024-11-04,BW,Baden-Württemberg,17,2454284,0.2849503437738732,0.2987012987012987,12,12,0,0.12947678121235298,0.43362201647004445,0.5093833780160858,11280257,0.21757341166961
2024-11-11,BW,Baden-Württemberg,17,2454284,0.2868371064965492,0.3026315789473684,12.882352941176471,12,0,0.12111692715395521,0.4206922372285865,0.48247978436657685,11280257,0.21757341166961
2024-11-18,BW,Baden-Württemberg,17,2454284,0.28372803666921315,0.2987012987012987,12.411764705882353,12,0,0.10807774138363364,0.4082564086158005,0.4486486486486487,11280257,0.21757341166961
2024-11-25,BW,Baden-Württemberg,17,2454284,0.2845683728036669,0.3,17.764705882352942,12,0,0.0964809465857729,0.39519475101419904,0.42151162790697677,11280257,0.21757341166961
2024-12-02,BW,Baden-Württemberg,17,2454284,0.2846345811051693,0.2987012987012987,12.117647058823529,12,0,0.11361977184020203,0.36469286398548423,0.40053763440860213,11280257,0.21757341166961
2024-12-09,BW,Baden-Württemberg,17,2454284,0.28836806195832565,0.2987012987012987,12.529411764705882,12,0,0.11397066478499022,0.3580680701880778,0.3602150537634409,11280257,0.21757341166961
2024-12-16,BW,Baden-Württemberg,17,2454284,0.28655132543570677,0.2972972972972973,14.411764705882353,12,0,0.11436038389302507,0.3611962967578636,0.3518005540166205,11280257,0.21757341166961
2024-12-23,BW,Baden-Württemberg,17,2454284,0.2906838259779436,0.2987012987012987,12.411764705882353,12,0,0.11736146933200907,0.357253148600957,0.43007915567282323,11280257,0.21757341166961
2024-12-30,BW,Baden-Württemberg,17,2454284,0.29308652664936413,0.3076923076923077,19.41176470588235,19,0,0.11320159054318102,0.3567333437722736,0.45217391304347826,11280257,0.21757341166961
2025-01-06,BW,Baden-Württemberg,17,2454284,0.29938347888174877,0.3137254901960784,26.41176470588235,26,0,0.08260676837937393,0.35665535518432206,0.4444444444444444,11280257,0.21757341166961
2025-01-13,BW,Baden-Württemberg,17,2454284,0.3039777408289519,0.3181818181818182,33.411764705882355,33,0,0.08671568288581682,0.36132245011554776,0.44366197183098594,11280257,0.21757341166961
2025-01-20,BW,Baden-Württemberg,17,2454284,0.3051220488195278,0.30952380952380953,40.411764705882355,40,0,0.08718002446277286,0.3610361490585384,0.48412698412698413,11280257,0.21757341166961
2025-01-27,BW,Baden-Württemberg,17,2454284,0.2935785253792962,0.3064516129032258,36.88235294117647,20,0,0.08745262247501598,0.3894488941948155,0.5572519083969466,11280257,0.21757341166961
2025-02-03,BW,Baden-Württemberg,17,2454284,0.2953777405390309,0.30952380952380953,41.8235294117647,12,0,0.08617338614804884,0.3793711081399046,0.46120689655172414,11280257,0.21757341166961
2025-02-10,BW,Baden-Württemberg,17,2454284,0.28294372294372294,0.3142857142857143,40.588235294117645,12,0.1176470588235294,0.1131159874686988,0.41956604328387914,0.4818181818181818,11280257,0.21757341166961
2025-02-17,BW,Baden-Württemberg,17,2454284,0.2826877274974161,0.32142857142857145,45.470588235294116,12,0.1176470588235294,0.12317594516669061,0.4300562875883032,0.5105263157894737,11280257,0.21757341166961
2025-02-24,BW,Baden-Württemberg,17,2454284,0.277428283566391,0.3333333333333333,47.05882352941177,12,0.1764705882352941,0.10273486923788071,0.45528284674791647,0.47337278106508873,11280257,0.21757341166961
2025-03-03,BW,Baden-Württemberg,17,2454284,0.29228418640183346,0.35714285714285715,49.88235294117647,12,0.1764705882352941,0.09901758405874635,0.48568644138097256,0.45161290322580644,11280257,0.21757341166961
2025-03-10,BW,Baden-Württemberg,17,2454284,0.33346574993633815,0.42857142857142855,53.294117647058826,12,0.1764705882352941,0.015243229263410795,0.558529124302051,0.47794117647058826,11280257,0.21757341166961
2025-03-17,BW,Baden-Württemberg,17,2454284,0.1919294990723562,0.3,59.470588235294116,12,0.1764705882352941,0.2557773023849384,0.5643512199389554,0.42452830188679247,11280257,0.21757341166961
2025-03-24,BW,Baden-Württemberg,7,1911477,0.288447159166697,0.3181818181818182,14,12,0.14285714285714288,0.1279814379658564,0.6020782250192922,0.45871559633027525,11280257,0.16945332007949818
2025-03-31,BW,Baden-Württemberg,7,1911477,0.28391927189567845,0.3103448275862069,10.857142857142858,7,0.14285714285714288,0.21627878879831688,0.6280427983219802,0.4523809523809524,11280257,0.16945332007949818
2025-04-07,BW,Baden-Württemberg,7,1911477,0.2851764468231745,0.3103448275862069,12,12,0.14285714285714288,0.21301625396818202,0.6453963507076487,0.44029850746268656,11280257,0.16945332007949818
2025-04-14,BW,Baden-Württemberg,7,1911477,0.29370573870573874,0.3076923076923077,13.285714285714286,12,0.28571428571428575,0.20659088667553133,0.6558007706250341,0.42142857142857143,11280257,0.16945332007949818
2025-04-21,BW,Baden-Württemberg,7,1911477,0.291944656650539,0.3055555555555556,14.285714285714286,12,0.4285714285714286,0.19892344253176727,0.6768769206026832,0.4041095890410959,11280257,0.16945332007949818
2025-04-28,BW,Baden-Württemberg,7,1911477,0.29134421134421135,0.3076923076923077,17.285714285714285,12,0.28571428571428575,0.21218363099004972,0.6544817607473792,0.3986013986013986,11280257,0.16945332007949818
2025-05-05,BW,Baden-Württemberg,7,1911477,0.2902097902097902,0.3,14.857142857142858,11,0.28571428571428575,0.20522918751949432,0.6689653634199736,0.45695364238410596,11280257,0.16945332007949818
2025-05-12,BW,Baden-Württemberg,7,1911477,0.2883545026402169,0.3,15.714285714285714,11,0.28571428571428575,0.2009419793500303,0.6880756540701813,0.5,11280257,0.16945332007949818
2025-05-19,BW,Baden-Württemberg,7,1911477,0.2921871779014636,0.3,13,12,0.28571428571428575,0.19347939747336074,0.7243873179844833,0.5,11280257,0.16945332007949818
2025-05-26,BW,Baden-Württemberg,7,1911477,0.29128014842300554,0.2987012987012987,12,12,0.28571428571428575,0.1776077332427459,0.7542444010065922,0.5159235668789809,11280257,0.16945332007949818
2025-06-02,BW,Baden-Württemberg,7,1911477,0.28680272108843535,0.2987012987012987,12.285714285714286,12,0.4285714285714286,0.19937940271750057,0.7070864944674843,0.487012987012987,11280257,0.16945332007949818
2025-06-09,BW,Baden-Württemberg,7,1911477,0.284458398744113,0.3,16.714285714285715,11,0.4285714285714286,0.1919635225389199,0.6958807664061273,0.4652777777777778,11280257,0.16945332007949818
2025-06-16,BW,Baden-Württemberg,7,1911477,0.2834405486332464,0.29411764705882354,19.714285714285715,14,0,0.17602518719389837,0.6803312280628576,0.4485294117647059,11280257,0.16945332007949818
2025-06-23,BW,Baden-Württemberg,7,1911477,0.27829313543599254,0.2987012987012987,12,12,0,0.18736033706299693,0.7014608688594066,0.4666666666666667,11280257,0.16945332007949818
2025-06-30,BW,Baden-Württemberg,7,1911477,0.2805337519623234,0.3,19,19,0,0.1818659855180263,0.6992694146398993,0.4632352941176471,11280257,0.16945332007949818
2024-07-01,BY,Bayern,29,3917699,0.22063194897320937,0.2727272727272727,12.310344827586206,12,0,0.1961700771118822,0.4057187940990632,0,13369393,0.2930349193863925
2024-07-08,BY,Bayern,29,3917699,0.22701689790939283,0.2727272727272727,12,12,0,0.20089048035913373,0.39059141107268536,0,13369393,0.2930349193863925
2024-07-15,BY,Bayern,29,3917699,0.2313479194870396,0.2638888888888889,12,12,0,0.18549926550809684,0.3689873649992305,0,13369393,0.2930349193863925
2024-07-22,BY,Bayern,29,3917699,0.23483425017313245,0.25862068965517243,19,19,0,0.13026440060925815,0.3507403479343304,0,13369393,0.2930349193863925
2024-07-29,BY,Bayern,29,3917699,0.2487766830870279,0.2777777777777778,12.172413793103448,12,0,0.12697492333798893,0.31808933945387363,0,13369393,0.2930349193863925
2024-08-05,BY,Bayern,29,3917699,0.2651751505199781,0.2916666666666667,12.137931034482758,12,0,0.11577129479120661,0.30510257623199977,0,13369393,0.2930349193863925
